Course Code,Section Code,Section Display Name,Est. Enroll.,ISBN,Title,Author,Publisher,Date,Edition,Required?,Supplier,Link,OK to Use Newer Edition?,OK to Use Older Edition?,Section Status,Submitted By
ENGL 1100,645,Kathryn Harrington,,978-0-393-42082-1,"Little Seagull HBK + Everyone's An Author (""EBOOK"" + InQuizitive Access)",Bullock,Norton,1/1/2017,3,choice,,,,,Approved,
ENGL 1100,652,Kathryn Harrington,,978-0-393-54608-8,Little Seagull HBK + Everyone's An Author Reg Card w/ebks & InQuisitive Bundle,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,,3rd,choice,,,,,Approved,
ENGL 1100,652,Kathryn Harrington,,978-0-393-42082-1,"Little Seagull HBK + Everyone's An Author (""EBOOK"" + InQuizitive Access)",Bullock,Norton,1/1/2017,3,choice,,,,,Approved,
ENGL 1100,611,Leanne Smith,,,No textbooks selected,,,,,,,,,,Approved,Leanne Smith
ENGL 1100,640,Leanne Smith,,,No textbooks selected,,,,,,,,,,Approved,Leanne Smith
ENGL 1100,651,Leanne Smith,,,No textbooks selected,,,,,,,,,,Approved,Leanne Smith
ENGL 1100,656,Leanne Smith,,,No textbooks selected,,,,,,,,,,Approved,Leanne Smith
ENGL 1100,602,Marc Petersen,25,978-0-393-60263-0,The Little Seagull Handbook,"Brody, Michal, Bullock, Richard, and Weinberg, Francine","Norton & Company, Incorporated, W. W.",12/22/2016,3,required,,,*,,Approved,Marc Petersen
ENGL 1100,632,Marc Petersen,25,978-0-393-60263-0,The Little Seagull Handbook,"Brody, Michal, Bullock, Richard, and Weinberg, Francine","Norton & Company, Incorporated, W. W.",12/22/2016,3,required,,,*,,Approved,Marc Petersen
ENGL 1100,637,Marc Petersen,25,978-0-393-60263-0,The Little Seagull Handbook,"Brody, Michal, Bullock, Richard, and Weinberg, Francine","Norton & Company, Incorporated, W. W.",12/22/2016,3,required,,,*,,Approved,Marc Petersen
ENGL 1100,639,Mark Johnson,25,978-1-319-36238-6,Everything's an Argument with 2020 APA Update,"Lunsford, Andrea A., Ruszkiewicz, John J., and Walters, Keith",Bedford/Saint Martin's,5/22/2020,8,required,,,,,Approved,Mark Johnson
ENGL 1100,614,Zachary Perkinson,25,,No textbooks selected,,,,,,,,,,Approved,Zachary Perkinson
ENGL 1100,621,Zachary Perkinson,25,,No textbooks selected,,,,,,,,,,Approved,Zachary Perkinson
ENGL 1100,627,Zachary Perkinson,25,,No textbooks selected,,,,,,,,,,Approved,Zachary Perkinson
ENGL 1100,648,Zachary Perkinson,25,,No textbooks selected,,,,,,,,,,Approved,Zachary Perkinson
ENGL 2000,604,Donald Palumbo,25,978-0-486-28051-6,Man Who Would Be King: And Other Stories,"Kipling, Rudyard",Dover,4/21/1994,,required,,,*,*,Approved,Donald Palumbo
ENGL 2000,604,Donald Palumbo,25,978-0-8125-0504-7,Time Machine,"Wells, H. G.",Tor,12/15/1992,,required,,,*,*,Approved,Donald Palumbo
ENGL 2000,604,Donald Palumbo,25,978-0-393-93775-6,The Norton Anthology of Short Fiction,,"Norton & Company, Incorporated, W. W.",2/1/2015,8,required,,,*,*,Approved,Donald Palumbo
ENGL 2000,601,Reginald Watson,,978-0-06-145020-4,Uncle Tom's Children,"Wright, Richard",Harp,4/29/2008,,required,,,,*,Approved,Reginald Watson
ENGL 2000,601,Reginald Watson,,978-0-393-91155-8,The Norton Anthology of African American Literature,,"Norton & Company, Incorporated, W. W.",3/25/2014,3,required,,,,*,Approved,Reginald Watson
ENGL 2000,601,Reginald Watson,,978-0-15-602836-3,The Third Life of Grange Copeland,"Walker, Alice",Houghton Mifflin Harcourt Publishing Company,5/26/2003,,required,,,,*,Approved,Reginald Watson
ENGL 2000,601,Reginald Watson,,978-0-451-53213-8,The Classic Slave Narratives,,Penguin Publishing Group,1/3/2012,,required,,,,*,Approved,Reginald Watson
ENGL 2000,603,Reginald Watson,,978-0-06-145020-4,Uncle Tom's Children,"Wright, Richard",Harp,4/29/2008,,required,,,,*,Approved,
ENGL 2000,603,Reginald Watson,,978-0-393-91155-8,The Norton Anthology of African American Literature,,"Norton & Company, Incorporated, W. W.",3/25/2014,3,required,,,,*,Approved,
ENGL 2000,603,Reginald Watson,,978-0-15-602836-3,The Third Life of Grange Copeland,"Walker, Alice",Houghton Mifflin Harcourt Publishing Company,5/26/2003,,required,,,,*,Approved,
ENGL 2000,603,Reginald Watson,,978-0-451-53213-8,The Classic Slave Narratives,,Penguin Publishing Group,1/3/2012,,required,,,,*,Approved,
ENGL 2100,601,David Wilson-Okamura,25,978-0-19-280422-8,Oxford Anthology Of English Poetry (vol Ii),,Oup,5/15/2003,,required,,,,,Approved,David Wilson-Okamura
ENGL 2201,605,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,605,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,605,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,606,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,606,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,606,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,607,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,607,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,607,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,608,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,608,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,608,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,609,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,609,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,609,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,610,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,610,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,610,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,613,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,613,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,613,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,614,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,614,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,614,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,617,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,617,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,617,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,619,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,619,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,619,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,620,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,620,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,620,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,625,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,625,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,625,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,628,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,628,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,628,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,630,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,630,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,630,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,633,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,633,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,633,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,636,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,636,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,636,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,638,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,638,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,638,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,639,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,639,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,639,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,640,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,640,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,640,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,641,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,641,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,641,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,647,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,647,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,647,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,603,Cameron Eigner,100,978-1-68036-699-0,Building Bridges Through Writing (ECU Custom),Smith,Fountain Head,1/1/2018,,recommended,,,*,*,Approved,Cameron Eigner
ENGL 2201,623,Cameron Eigner,100,978-1-68036-699-0,Building Bridges Through Writing (ECU Custom),Smith,Fountain Head,1/1/2018,,recommended,,,*,*,Approved,Cameron Eigner
ENGL 2201,632,Cameron Eigner,100,978-1-68036-699-0,Building Bridges Through Writing (ECU Custom),Smith,Fountain Head,1/1/2018,,recommended,,,*,*,Approved,Cameron Eigner
ENGL 2201,644,Cameron Eigner,100,978-1-68036-699-0,Building Bridges Through Writing (ECU Custom),Smith,Fountain Head,1/1/2018,,recommended,,,*,*,Approved,Cameron Eigner
ENGL 2201,649,Deborah Shoop,,,No textbooks selected,,,,,,,,,,Approved,Deborah Shoop
ENGL 2201,612,Randall Martoccia,25,978-1-319-16954-1,A Pocket Style Manual,"Hacker, Diana and Sommers, Nancy",Bedford/Saint Martin's,9/15/2020,9,required,,,,,Approved,Randall Martoccia
ENGL 2201,629,Randall Martoccia,25,978-1-319-16954-1,A Pocket Style Manual,"Hacker, Diana and Sommers, Nancy",Bedford/Saint Martin's,9/15/2020,9,required,,,,,Approved,Randall Martoccia
ENGL 2201,637,Randall Martoccia,25,978-1-319-16954-1,A Pocket Style Manual,"Hacker, Diana and Sommers, Nancy",Bedford/Saint Martin's,9/15/2020,9,required,,,,,Approved,Randall Martoccia
ENGL 2201,642,Randall Martoccia,25,978-1-319-16954-1,A Pocket Style Manual,"Hacker, Diana and Sommers, Nancy",Bedford/Saint Martin's,9/15/2020,9,required,,,,,Approved,Randall Martoccia
ENGL 2201,299,Timothy Hackett,25,978-1-319-16940-4,A Writer's Reference,"Hacker, Diana and Sommers, Nancy",Bedford/Saint Martin's,9/10/2020,10,required,,,,,Approved,Timothy Hackett
ENGL 2201,648,Timothy Hackett,25,978-1-319-16940-4,A Writer's Reference,"Hacker, Diana and Sommers, Nancy",Bedford/Saint Martin's,9/10/2020,10,required,,,,,Approved,Timothy Hackett
ENGL 2201,624,Wendy Sharer,,978-1-319-36175-4,"An Insider's Guide to Academic Writing: a Rhetoric and Reader, with 2020 APA Update","Miller-Cochran, Susan, Stamper, Roy, and Cochran, Stacey",Bedford/Saint Martin's,5/22/2020,2,required,,,,,Approved,Wendy Sharer
ENGL 2201,624,Wendy Sharer,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,Wendy Sharer
ENGL 2201,627,Wendy Sharer,,978-1-319-36175-4,"An Insider's Guide to Academic Writing: a Rhetoric and Reader, with 2020 APA Update","Miller-Cochran, Susan, Stamper, Roy, and Cochran, Stacey",Bedford/Saint Martin's,5/22/2020,2,required,,,,,Approved,Wendy Sharer
ENGL 2201,627,Wendy Sharer,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,Wendy Sharer
ENGL 2201,650,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,650,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,650,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,652,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,652,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,652,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,655,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,655,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,655,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,656,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,656,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,656,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,658,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,658,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,658,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,660,,,978-1-319-36880-7,An Insider's Guide to Academic Writing: A Rhetoric & Reader w/ 2020 APA Update E-Text ,"Miller-Cochran, Susan; Stamper, Roy; Cochran, Stacey",Bedford/St. Martin's,1/1/2019,2nd,required,,,,,Approved,
ENGL 2201,660,,,978-0-393-64631-3,Little Seagull Handbk 2/ebk & InQuizitive for Writers ,"Bullock, Richard; Brody, Michal; Weinberg, Francine",Norton,1/1/2017,3rd,required,,,,,Approved,
ENGL 2201,660,,,978-1-4534-0222-1,Pirate Papers (ENGL 2201),Engl Dept,Ube,1/1/2020,,required,,,,,Approved,
ENGL 2201,654,Deborah Shoop,,,No textbooks selected,,,,,,,,,,Approved,Deborah Shoop
ENGL 2201,653,Laureen Tedesco,25,978-0-226-23973-6,The Craft of Research,"Booth, Wayne C., Colomb, Gregory G., Williams, Joseph M., Bizup, Joseph, and FitzGerald, William T.",University of Chicago Press,10/18/2016,4,required,,,*,,Approved,Laureen Tedesco
ENGL 2201,653,Laureen Tedesco,25,978-1-319-32756-9,A Pocket Style Manual,Diana Hacker and Nancy Sommers,Macmillan,,9th,choice,,,,,Approved,Laureen Tedesco
ENGL 2201,653,Laureen Tedesco,25,978-1-319-16954-1,A Pocket Style Manual,"Hacker, Diana and Sommers, Nancy",Bedford/Saint Martin's,9/15/2020,9,choice,,,,,Approved,Laureen Tedesco
ENGL 2201,657,Laureen Tedesco,25,978-0-226-23973-6,The Craft of Research,"Booth, Wayne C., Colomb, Gregory G., Williams, Joseph M., Bizup, Joseph, and FitzGerald, William T.",University of Chicago Press,10/18/2016,4,required,,,*,,Approved,Laureen Tedesco
ENGL 2201,657,Laureen Tedesco,25,978-1-319-32756-9,A Pocket Style Manual,Diana Hacker and Nancy Sommers,Macmillan,,9th,choice,,,,,Approved,Laureen Tedesco
ENGL 2201,657,Laureen Tedesco,25,978-1-319-16954-1,A Pocket Style Manual,"Hacker, Diana and Sommers, Nancy",Bedford/Saint Martin's,9/15/2020,9,choice,,,,,Approved,Laureen Tedesco
ENGL 2201,663,Timothy Hackett,25,978-1-319-16940-4,A Writer's Reference,"Hacker, Diana and Sommers, Nancy",Bedford/Saint Martin's,9/10/2020,10,required,,,,,Approved,Timothy Hackett
ENGL 2201,664,Timothy Hackett,25,978-1-319-16940-4,A Writer's Reference,"Hacker, Diana and Sommers, Nancy",Bedford/Saint Martin's,9/10/2020,10,required,,,,,Approved,Timothy Hackett
ENGL 2400,601,Su-Ching Huang,25,978-0-7352-1220-6,Exit West : A Novel,"Hamid, Mohsin",Penguin Publishing Group,2/27/2018,,required,,,,,Approved,Su-Ching Huang
ENGL 2400,601,Su-Ching Huang,25,978-0-393-60286-9,The Norton Anthology of World Literature,,"Norton & Company, Incorporated, W. W.",6/11/2018,4,required,,,*,,Approved,Su-Ching Huang
ENGL 2420,601,Donald Palumbo,40,978-0-486-28051-6,Man Who Would Be King: And Other Stories,"Kipling, Rudyard",Dover,4/21/1994,,required,,,*,*,Approved,Donald Palumbo
ENGL 2420,601,Donald Palumbo,40,978-0-8125-0504-7,Time Machine,"Wells, H. G.",Tor,12/15/1992,,required,,,*,*,Approved,Donald Palumbo
ENGL 2420,601,Donald Palumbo,40,978-0-393-93775-6,The Norton Anthology of Short Fiction,,"Norton & Company, Incorporated, W. W.",2/1/2015,8,required,,,*,*,Approved,Donald Palumbo
ENGL 2815,601,Angela Raper,20,978-0-385-48001-7,Bird By Bird,"Lamott, Anne",Rh,9/1/1995,,required,,,*,,Approved,Angela Raper
ENGL 2815,601,Angela Raper,20,978-1-884910-47-0,"Writing Life Stories : How to Make Memories into Memoirs, Ideas into Essays and Life into Literature","Roorbach, Bill","F&W Media, Incorporated",9/30/2000,,required,,,*,,Approved,Angela Raper
ENGL 2815,601,Angela Raper,20,978-0-393-31654-4,Poets Companion : A Guide to the Pleasures of Writing Poetry,"Addonizio, Kim and Laux, Dorianne","Norton & Company, Incorporated, W. W.",9/17/1997,,required,,,*,,Approved,Angela Raper
ENGL 2830,601,Kimberly Thompson,25,,No textbooks selected,,,,,,,,,,Approved,Kimberly Thompson
